run,config,survivors,round,n_active,avg_price
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],106,2,1.1428574999999999
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],107,2,1.142857
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],108,2,1.071429
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],109,2,1.0714285000000001
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],110,2,1.071429
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],111,2,1.0357145
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],112,2,1.0714285000000001
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],113,2,1.071429
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],114,2,1.0357145
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],115,2,1.0
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],116,2,1.0357145
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],117,2,1.107143
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],118,2,1.107143
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],119,2,1.107143
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],120,2,1.107143
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],121,2,1.0714285000000001
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],122,2,1.1428574999999999
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],123,2,1.1785714999999999
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],124,2,1.2142855
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],125,2,1.1428574999999999
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],126,2,1.0357145
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],127,2,1.107143
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],128,2,1.107143
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],129,2,1.0357145
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],130,2,1.142857
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],131,2,1.1428574999999999
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],132,2,1.142857
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],133,2,1.1428574999999999
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],134,2,1.0714285000000001
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],135,2,1.1785714999999999
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],136,2,1.1428574999999999
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],137,2,1.0357145
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],138,2,1.0714285000000001
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],139,2,1.0357145
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],140,2,1.0357145
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],141,2,1.107143
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],142,2,1.2142855
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],143,2,1.107143
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],144,2,1.0357145
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],145,2,1.0357145
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],146,2,1.0357145
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],147,2,1.0357145
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],148,2,1.0357145
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],149,2,1.0714285000000001
0,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],150,2,1.071429
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],1,4,1.5714285
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],2,4,1.4464285000000001
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],3,4,1.232143
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],4,4,1.1607144999999999
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],5,4,1.2857145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],6,4,1.4285714999999999
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],7,4,1.28571425
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],8,4,1.2321430000000002
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],9,4,1.42857125
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],10,4,1.53571425
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],11,4,1.1785714999999999
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],12,4,1.30357175
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],13,4,1.1964285
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],14,4,1.26785725
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],15,4,1.19642875
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],16,4,1.5357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],17,4,1.58928575
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],18,4,1.1785714999999999
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],19,4,1.232143
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],20,4,1.1785714999999999
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],21,4,1.37500025
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],22,4,1.625
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],23,4,1.33928575
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],24,4,1.26785725
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],25,4,1.4285714999999999
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],26,4,1.3392855000000001
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],27,4,1.5714285000000001
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],28,4,1.4642857500000002
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],29,4,1.232143
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],30,4,1.21428575
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],31,4,1.4107145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],32,4,1.4464285
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],33,4,1.46428575
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],34,4,1.2678569999999998
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],35,4,1.3749997500000002
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],36,4,1.4642855
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],37,4,1.24999975
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],38,4,1.4821430000000002
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],39,4,1.3035714999999999
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],40,4,1.35714275
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],41,4,1.4107142499999998
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],42,4,1.3392857500000002
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],43,4,1.26785725
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],44,4,1.3214285
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],45,4,1.4999999999999998
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],46,4,1.3392855
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],47,4,1.5892857500000002
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],48,4,1.5
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],49,4,1.28571425
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],50,4,1.5
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],51,3,1.4285713333333334
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],52,3,1.5238093333333333
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],53,3,1.5952383333333333
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],54,3,1.4285713333333332
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],55,3,1.4285713333333334
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],56,3,1.4523806666666668
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],57,3,1.3571426666666666
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],58,3,1.190476
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],59,3,1.0476193333333332
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],60,3,1.3571426666666666
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],61,3,1.1666666666666667
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],62,3,1.3095236666666668
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],63,3,1.2380953333333333
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],64,3,1.3809526666666667
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],65,3,1.2380950000000002
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],66,3,1.309524
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],67,3,1.2380953333333333
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],68,3,1.0952383333333333
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],69,3,1.0476193333333335
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],70,3,1.190476
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],71,3,1.4047619999999998
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],72,3,1.2619046666666667
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],73,3,1.2619049999999998
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],74,3,1.4047619999999998
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],75,3,1.357143
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],76,3,1.3095236666666665
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],77,3,1.1904763333333335
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],78,3,1.4047619999999998
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],79,3,1.4047616666666667
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],80,3,1.4285713333333334
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],81,3,1.3571426666666666
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],82,3,1.4761903333333333
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],83,3,1.3333333333333333
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],84,3,1.2380950000000002
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],85,3,1.3095236666666665
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],86,3,1.285714
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],87,3,1.1666670000000001
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],88,3,1.4047619999999998
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],89,3,1.4761906666666667
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],90,3,1.5238096666666667
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],91,3,1.2619046666666667
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],92,3,1.4285716666666666
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],93,3,1.452381
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],94,3,1.3809523333333333
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],95,3,1.3095236666666665
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],96,3,1.2619046666666667
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],97,3,1.452381
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],98,3,1.5476189999999999
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],99,3,1.642857
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],100,3,1.3809523333333333
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],101,2,1.285714
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],102,2,1.3214285000000001
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],103,2,1.2857145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],104,2,1.392857
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],105,2,1.3214285000000001
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],106,2,1.25
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],107,2,1.285714
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],108,2,1.214286
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],109,2,1.1785714999999999
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],110,2,1.142857
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],111,2,1.071429
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],112,2,1.0714285000000001
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],113,2,1.071429
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],114,2,1.0714285000000001
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],115,2,1.071429
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],116,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],117,2,1.0714285000000001
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],118,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],119,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],120,2,1.0
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],121,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],122,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],123,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],124,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],125,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],126,2,1.0
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],127,2,1.0714285000000001
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],128,2,1.107143
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],129,2,1.071429
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],130,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],131,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],132,2,1.0
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],133,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],134,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],135,2,1.0714285000000001
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],136,2,1.1428574999999999
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],137,2,1.1785714999999999
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],138,2,1.1785714999999999
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],139,2,1.107143
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],140,2,1.0714285000000001
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],141,2,1.1785714999999999
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],142,2,1.1428574999999999
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],143,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],144,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],145,2,1.0714285000000001
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],146,2,1.071429
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],147,2,1.0714285000000001
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],148,2,1.071429
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],149,2,1.0357145
1,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],150,2,1.0714285000000001
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],1,4,1.482143
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],2,4,1.25
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],3,4,1.23214275
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],4,4,1.33928575
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],5,4,1.3928570000000002
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],6,4,1.5357142499999998
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],7,4,1.375
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],8,4,1.232143
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],9,4,1.410714
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],10,4,1.55357125
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],11,4,1.33928575
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],12,4,1.4285715
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],13,4,1.30357125
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],14,4,1.28571425
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],15,4,1.33928575
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],16,4,1.41071425
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],17,4,1.517857
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],18,4,1.25
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],19,4,1.357143
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],20,4,1.33928575
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],21,4,1.33928575
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],22,4,1.5892855
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],23,4,1.357143
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],24,4,1.4285715
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],25,4,1.4464285
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],26,4,1.482143
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],27,4,1.642857
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],28,4,1.3928570000000002
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],29,4,1.375
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],30,4,1.4285712499999998
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],31,4,1.51785725
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],32,4,1.375
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],33,4,1.3392857499999997
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],34,4,1.30357125
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],35,4,1.5178572499999998
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],36,4,1.5357142499999998
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],37,4,1.285714
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],38,4,1.37499975
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],39,4,1.26785725
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],40,4,1.3035714999999999
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],41,4,1.4285714999999999
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],42,4,1.35714275
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],43,4,1.46428575
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],44,4,1.5357142499999998
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],45,4,1.5
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],46,4,1.2142855
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],47,4,1.4285714999999999
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],48,4,1.4285712499999998
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],49,4,1.33928575
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],50,4,1.5357144999999999
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],51,3,1.4285713333333332
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],52,3,1.4761903333333333
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],53,3,1.3095236666666665
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],54,3,1.4285713333333332
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],55,3,1.4761906666666667
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],56,3,1.3809523333333333
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],57,3,1.5238093333333333
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],58,3,1.452381
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],59,3,1.5238093333333333
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],60,3,1.4761906666666667
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],61,3,1.357143
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],62,3,1.4999996666666668
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],63,3,1.5
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],64,3,1.4285713333333334
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],65,3,1.309524
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],66,3,1.4285716666666666
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],67,3,1.3095236666666668
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],68,3,1.1666666666666667
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],69,3,1.1666666666666667
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],70,3,1.3095236666666665
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],71,3,1.3095236666666668
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],72,3,1.3095236666666665
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],73,3,1.2380950000000002
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],74,3,1.2857143333333332
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],75,3,1.2619046666666665
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],76,3,1.3333333333333333
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],77,3,1.3809523333333333
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],78,3,1.2380953333333333
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],79,3,1.1190476666666667
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],80,3,1.2380953333333333
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],81,3,1.1428573333333334
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],82,3,1.261904666666667
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],83,3,1.357143
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],84,3,1.4047619999999998
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],85,3,1.2619049999999998
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],86,3,1.2380953333333333
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],87,3,1.1428573333333334
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],88,3,1.0476193333333335
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],89,3,1.047619
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],90,3,1.1666666666666667
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],91,3,1.357143
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],92,3,1.3333333333333333
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],93,3,1.1904763333333332
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],94,3,1.3809526666666665
2,"['LLM', 'Q-Learner', 'Greedy', 'Random']",['Greedy'],95,3,1.4047619999999998
